hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,
Resort Hotel,0,97,2015,July,28,5,2,5,2,2,0,HB,NGN,Direct,Direct,0,0,0,C,C,1,No Deposit,250,,0,Transient,164.2,1,1,Check-Out,
Resort Hotel,0,29,2015,July,28,5,2,5,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,,0,Transient,97.29,0,1,Check-Out,
Resort Hotel,1,101,2015,July,28,5,2,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,114,0,1,Canceled,
Resort Hotel,0,27,2015,July,28,5,2,5,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,,0,Transient,98.4,0,0,Check-Out,
Resort Hotel,0,8,2015,July,28,5,4,5,2,2,0,BB,NGN,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,,0,Transient,175,1,1,Check-Out,
Resort Hotel,0,82,2015,July,28,5,4,6,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,,0,Transient,63.6,1,2,Check-Out,
Resort Hotel,0,94,2015,July,28,5,4,6,3,0,0,BB,NGN,Direct,Direct,0,0,0,D,C,3,No Deposit,,,0,Transient,124.45,1,1,Check-Out,
Resort Hotel,0,110,2015,July,28,5,4,7,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,,0,Contract,110.7,0,0,Check-Out,
Resort Hotel,0,96,2015,July,28,5,4,10,1,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,,0,Contract,74.07,0,0,Check-Out,
Resort Hotel,0,79,2015,July,28,5,4,10,2,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,,0,Contract,134.1,0,0,Check-Out,
Resort Hotel,0,115,2015,July,28,6,1,4,2,2,0,BB,NGN,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,,0,Transient,167,0,0,Check-Out,
Resort Hotel,0,111,2015,July,28,6,1,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,,0,Transient,123,0,2,Check-Out,
Resort Hotel,0,51,2015,July,28,6,1,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,,0,Transient,117.81,1,2,Check-Out,
Resort Hotel,0,94,2015,July,28,6,1,3,3,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,,0,Transient,171.32,0,1,Check-Out,
Resort Hotel,0,81,2015,July,28,6,1,3,2,2,0,HB,NGN,Direct,Direct,0,0,0,G,G,0,No Deposit,250,,0,Transient,210,1,0,Check-Out,
Resort Hotel,0,84,2015,July,28,6,1,3,2,0,1,BB,NGN,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,,0,Transient,97,0,2,Check-Out,
Resort Hotel,0,51,2015,July,28,6,1,3,3,0,0,BB,NGN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,,0,Transient,117.81,0,2,Check-Out,
Resort Hotel,0,111,2015,July,28,6,0,0,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,,0,Transient,0,0,2,Check-Out,
Resort Hotel,0,0,2015,July,28,6,0,0,1,0,0,BB,NGN,Direct,Direct,0,0,0,E,H,0,No Deposit,250,,0,Transient,0,0,0,Check-Out,
Resort Hotel,0,2,2015,July,28,6,1,0,2,1,0,BB,NGN,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,131,0,0,Check-Out,
Resort Hotel,0,7,2015,July,28,6,1,1,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,98,0,2,Check-Out,
Resort Hotel,0,98,2015,July,28,6,1,1,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,,0,Transient,87.3,1,1,Check-Out,
Resort Hotel,0,95,2015,July,28,6,1,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,97,0,1,Check-Out,
Resort Hotel,1,48,2015,July,28,6,1,3,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,167,0,0,Canceled,
Resort Hotel,0,66,2015,July,28,6,1,3,2,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175,,0,Transient,91.5,0,0,Check-Out,
Resort Hotel,0,104,2015,July,28,6,1,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,,0,Transient,73.8,0,1,Check-Out,
Resort Hotel,0,28,2015,July,28,6,1,4,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,123,0,0,Check-Out,
Resort Hotel,0,34,2015,July,28,6,1,4,2,0,0,HB,NGN,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,0,Transient,175,1,0,Check-Out,
Resort Hotel,0,98,2015,July,28,6,1,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,,0,Transient,117.8,1,1,Check-Out,
Resort Hotel,0,104,2015,July,28,6,1,5,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,,0,Transient,117.63,0,0,Check-Out,
Resort Hotel,0,68,2015,July,28,6,2,5,2,2,0,HB,NGN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,185,0,0,Check-Out,
Resort Hotel,1,86,2015,July,28,6,2,5,1,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,,0,Transient,71,0,1,Canceled,
Resort Hotel,0,258,2015,July,28,6,2,5,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,,0,Contract,47.25,0,0,Check-Out,
Resort Hotel,0,111,2015,July,28,6,3,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,,0,Transient,151,0,1,Check-Out,
Resort Hotel,1,94,2015,July,28,6,3,7,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,87.3,0,0,Canceled,
Resort Hotel,0,112,2015,July,28,6,3,7,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,,0,Transient,120.6,0,1,Check-Out,
Resort Hotel,0,100,2015,July,28,6,3,7,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241,,0,Transient,63.86,0,1,Check-Out,
Resort Hotel,0,33,2015,July,28,6,3,7,2,0,0,HB,NGN,Direct,Direct,0,0,0,F,F,5,No Deposit,250,,0,Transient,157.1,0,1,Check-Out,
Resort Hotel,0,97,2015,July,28,6,3,7,2,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,,0,Contract,91.37,0,2,Check-Out,
Resort Hotel,0,80,2015,July,28,6,3,8,1,0,0,BB,NGN,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,73,0,0,Check-Out,
Resort Hotel,0,90,2015,July,28,6,4,10,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Contract,110.7,0,0,Check-Out,
Resort Hotel,0,111,2015,July,28,6,4,10,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,,0,Contract,93.6,0,0,Check-Out,
Resort Hotel,0,65,2015,July,28,6,2,5,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127,,0,Transient,83.5,0,0,Check-Out,
Resort Hotel,1,67,2015,July,28,7,0,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,73.8,0,1,Canceled,
Resort Hotel,0,55,2015,July,28,7,0,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,82,1,2,Check-Out,
Resort Hotel,0,21,2015,July,28,7,0,3,2,1,0,HB,NGN,Direct,Direct,0,0,0,F,F,0,No Deposit,250,,0,Transient,185.5,0,1,Check-Out,
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,NGN,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,0,0,1,Check-Out,
Resort Hotel,0,8,2015,July,28,7,0,0,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,,0,Transient,0,0,1,Check-Out,
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,109.8,0,3,Check-Out,
Resort Hotel,0,0,2015,July,28,7,0,1,3,0,0,HB,NGN,Direct,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,195,1,0,Check-Out,
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,109.8,0,3,Check-Out,
Resort Hotel,0,8,2015,July,28,7,0,4,3,2,0,BB,NGN,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,,0,Transient,193,0,1,Check-Out,
Resort Hotel,0,66,2015,July,28,7,0,4,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,97,0,2,Check-Out,
Resort Hotel,0,88,2015,July,28,7,0,4,3,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95,,0,Transient,150,0,1,Check-Out,
Resort Hotel,0,0,2015,July,28,7,0,4,2,0,0,BB,NGN,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,98,0,0,Check-Out,
Resort Hotel,1,43,2015,July,28,7,0,5,2,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,,0,Transient,91.5,0,0,Canceled,
Resort Hotel,1,88,2015,July,28,7,2,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,139,0,2,Canceled,
Resort Hotel,0,54,2015,July,28,7,2,5,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,,0,Transient,79.5,0,0,Check-Out,
Resort Hotel,1,292,2015,July,28,7,2,5,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,,0,Contract,47.25,0,0,Canceled,
Resort Hotel,0,112,2015,July,28,7,4,100,2,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,,0,Contract,126.65,0,1,Check-Out,
Resort Hotel,0,68,2015,July,28,8,0,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,107,0,1,Check-Out,
Resort Hotel,0,7,2015,July,28,8,0,4,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,131,1,2,Check-Out,
Resort Hotel,0,1,2015,July,28,8,0,4,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,131,1,1,Check-Out,
Resort Hotel,1,113,2015,July,28,8,0,4,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,123,0,1,Canceled,
Resort Hotel,0,5,2015,July,28,8,0,4,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,146,0,1,Check-Out,
Resort Hotel,0,83,2015,July,28,8,0,4,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105,,0,Transient,110.7,0,1,Check-Out,
Resort Hotel,1,105,2015,July,28,8,0,4,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,73.8,0,1,Canceled,
Resort Hotel,0,0,2015,July,28,8,0,1,1,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,,0,Transient,61,0,0,Check-Out,
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,NGN,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,110,0,Transient,104.72,0,1,Canceled,
Resort Hotel,1,1,2015,July,28,8,0,1,2,0,0,BB,NGN,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,110,0,Transient,104.72,0,1,Canceled,
Resort Hotel,0,1,2015,July,28,8,0,2,2,0,0,BB,NGN,Corporate,Corporate,0,0,0,A,F,0,No Deposit,,110,0,Transient,104.72,1,1,Check-Out,
Resort Hotel,1,102,2015,July,28,8,1,4,2,0,0,BB,NGN,Direct,Direct,0,0,0,A,A,0,No Deposit,9,,0,Transient,66.42,0,1,Canceled,
Resort Hotel,0,113,2015,July,28,8,2,4,2,0,0,BB,NGN,Direct,Direct,0,0,0,E,E,1,No Deposit,250,,0,Transient,77.96,1,1,Check-Out,
Resort Hotel,1,280,2015,July,28,8,2,5,2,1,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,,0,Contract,112,0,1,Canceled,
Resort Hotel,0,96,2015,July,28,8,2,5,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,,0,Transient,107,0,1,Check-Out,
Resort Hotel,0,394,2015,July,28,8,2,5,2,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,,0,Contract,89.68,0,0,Check-Out,
Resort Hotel,0,33,2015,July,28,8,2,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,155,0,0,Check-Out,
Resort Hotel,0,82,2015,July,28,8,2,6,3,0,0,BB,NGN,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,112,0,1,Check-Out,
Resort Hotel,0,100,2015,July,28,8,2,7,3,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,,0,Transient-Party,130.1,0,3,Check-Out,
Resort Hotel,0,100,2015,July,28,8,2,7,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient-Party,100.1,0,2,Check-Out,
Resort Hotel,0,17,2015,July,28,9,0,1,2,2,0,BB,NGN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,,0,Transient,123,0,3,Check-Out,
Resort Hotel,0,68,2015,July,28,9,0,2,3,0,0,BB,NGN,Direct,Direct,0,0,0,A,C,0,No Deposit,250,,0,Transient,124,1,1,Check-Out,
Resort Hotel,0,12,2015,July,28,9,0,2,2,2,0,BB,NGN,Direct,Direct,0,0,0,H,G,2,No Deposit,,,0,Transient,146,1,0,Check-Out,
Resort Hotel,1,77,2015,July,28,9,0,3,2,0,0,BB,NGN,Direct,Direct,0,0,0,D,D,0,No Deposit,250,,0,Transient,97,0,0,Canceled,
Resort Hotel,1,24,2015,July,28,9,0,3,2,2,0,BB,NGN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,,0,Transient,123,0,1,Canceled,
Resort Hotel,1,44,2015,July,28,9,0,3,2,2,0,BB,NGN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,153,0,0,Canceled,
Resort Hotel,0,78,2015,July,28,9,0,3,2,0,1,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,82,0,2,Check-Out,
Resort Hotel,1,17,2015,July,28,9,1,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,105.08,0,0,Canceled,
Resort Hotel,1,103,2015,July,28,9,1,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,65.42,0,0,Canceled,
Resort Hotel,0,16,2015,July,28,9,1,3,1,0,0,BB,NGN,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,98,0,1,Check-Out,
Resort Hotel,0,14,2015,July,28,9,2,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,,0,Transient,75.46,1,1,Check-Out,
Resort Hotel,0,77,2015,July,28,9,2,3,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,,0,Transient,65.5,0,0,Check-Out,
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,,0,Transient,90.95,0,0,Check-Out,
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,,0,Contract,93.6,0,0,Check-Out,
Resort Hotel,0,90,2015,July,28,9,2,5,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143,,0,Contract,119.25,0,0,Check-Out,
Resort Hotel,0,366,2015,July,28,9,2,5,2,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,,0,Contract,134.73,0,0,Check-Out,
Resort Hotel,0,249,2015,July,28,9,2,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,112,0,1,Check-Out,
Resort Hotel,1,69,2015,July,28,9,2,6,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,118.13,0,2,Canceled,
Resort Hotel,0,10,2015,July,28,10,0,1,2,0,0,BB,NGN,Direct,Direct,0,0,0,A,A,0,No Deposit,250,,0,Transient,131,0,0,Check-Out,
Resort Hotel,0,22,2015,July,28,10,0,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,88.2,0,0,Check-Out,
Resort Hotel,0,91,2015,July,28,10,0,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,73.8,0,1,Check-Out,
Resort Hotel,0,23,2015,July,28,10,0,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,98,0,0,Check-Out,
Resort Hotel,0,11,2015,July,28,10,0,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,110.5,0,1,Check-Out,
Resort Hotel,0,3,2015,July,28,10,0,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,131,0,1,Check-Out,
Resort Hotel,0,13,2015,July,28,10,0,2,2,1,0,HB,NGN,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240,,0,Transient,185,1,1,Check-Out,
Resort Hotel,0,108,2015,July,28,10,0,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient,87.3,0,2,Check-Out,
Resort Hotel,0,91,2015,July,28,10,0,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,73.8,0,1,Check-Out,
Resort Hotel,0,37,2015,July,28,10,1,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105,,0,Transient,120,0,1,Check-Out,
Resort Hotel,0,21,2015,July,28,10,1,2,2,0,0,BB,NGN,Direct,Direct,0,0,0,A,C,0,No Deposit,250,,0,Transient,98,0,1,Check-Out,
Resort Hotel,0,106,2015,July,28,10,1,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,96.3,0,2,Check-Out,
Resort Hotel,0,30,2015,July,28,10,2,2,2,0,0,FB,NGN,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,197,0,1,Check-Out,
Resort Hotel,0,30,2015,July,28,10,2,2,2,0,0,FB,NGN,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient-Party,197,0,1,Check-Out,
Resort Hotel,1,51,2015,July,28,10,2,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,123,0,0,Canceled,
Resort Hotel,0,79,2015,July,28,10,2,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,82,0,2,Check-Out,
Resort Hotel,0,21,2015,July,28,10,2,3,2,0,2,HB,NGN,Direct,Direct,0,0,0,C,C,1,No Deposit,250,,0,Transient,165,1,3,Check-Out,
Resort Hotel,0,35,2015,July,28,10,2,3,2,2,0,BB,NGN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,,0,Transient,149.4,0,0,Check-Out,
Resort Hotel,0,78,2015,July,28,10,2,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,106.84,1,2,Check-Out,
Resort Hotel,0,31,2015,July,28,10,2,5,2,0,0,HB,NGN,Direct,Direct,0,0,0,D,D,1,No Deposit,250,,0,Transient,161,1,1,Check-Out,
Resort Hotel,0,78,2015,July,28,10,2,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,,0,Transient,134.43,0,2,Check-Out,
Resort Hotel,0,78,2015,July,28,10,2,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,,0,Transient,144.43,1,2,Check-Out,
Resort Hotel,0,44,2015,July,28,10,2,5,1,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,244,,0,Transient,152,0,0,Check-Out,
Resort Hotel,0,34,2015,July,28,10,2,5,2,1,0,HB,NGN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,,0,Transient,125.54,0,3,Check-Out,
Resort Hotel,0,87,2015,July,28,10,2,5,2,1,1,FB,NGN,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,5,,0,Transient,133.83,0,2,Check-Out,
Resort Hotel,0,11,2015,July,28,10,2,6,3,1,0,BB,NGN,Direct,Direct,0,0,0,C,C,0,No Deposit,250,,0,Transient,159.75,1,0,Check-Out,
Resort Hotel,0,115,2015,July,28,10,2,7,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,2,Check-Out,
Resort Hotel,0,86,2015,July,28,10,3,7,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,,0,Transient,112.2,0,0,Check-Out,
Resort Hotel,0,41,2015,July,28,10,4,7,2,0,1,BB,NGN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,,0,Transient,110.6,0,0,Check-Out,
Resort Hotel,0,32,2015,July,28,10,4,9,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,,0,Transient,105.9,0,0,Check-Out,
Resort Hotel,0,34,2015,July,28,10,2,5,2,1,0,HB,NGN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,,0,Transient,95.27,0,3,Check-Out,
Resort Hotel,0,34,2015,July,28,10,2,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,,0,Transient,108.83,0,1,Check-Out,
Resort Hotel,1,100,2015,July,28,11,2,3,2,1,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,,0,Transient,153.96,0,0,Canceled,
Resort Hotel,0,44,2015,July,28,11,2,3,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,120.6,0,0,Check-Out,
Resort Hotel,0,304,2015,July,28,11,2,4,2,0,1,BB,NGN,Direct,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,90.67,0,1,Check-Out,
Resort Hotel,1,36,2015,July,28,11,2,4,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,126.67,0,0,Canceled,
Resort Hotel,0,117,2015,July,28,11,2,4,3,0,0,HB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,,0,Transient,144.4,0,1,Check-Out,
Resort Hotel,0,70,2015,July,28,11,2,4,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,99.5,1,2,Check-Out,
Resort Hotel,0,110,2015,July,28,11,2,5,2,0,0,BB,NGN,Direct,Direct,0,0,0,E,E,0,No Deposit,250,,0,Transient,139.4,0,1,Check-Out,
Resort Hotel,1,109,2015,July,28,11,2,5,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,73.8,0,1,Canceled,
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,,0,Transient,89.97,0,1,Check-Out,
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,,0,Transient,123,0,0,Check-Out,
Resort Hotel,0,33,2015,July,28,11,2,2,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,,0,Transient,123,0,0,Check-Out,
Resort Hotel,0,0,2015,July,28,11,0,1,1,0,0,BB,NGN,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,123,0,0,Check-Out,
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,,0,Transient,144.9,0,1,Check-Out,
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,BB,NGN,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,153,0,0,Check-Out,
Resort Hotel,0,0,2015,July,28,11,0,1,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,131,0,1,Check-Out,
Resort Hotel,0,84,2015,July,28,11,1,1,2,0,0,HB,NGN,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,113,0,Transient,100,1,0,Check-Out,
Resort Hotel,0,71,2015,July,28,11,1,1,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,,0,Transient,65.5,0,0,Check-Out,
Resort Hotel,0,16,2015,July,28,11,1,1,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,,0,Transient,123,0,1,Check-Out,
Resort Hotel,0,54,2015,July,28,11,2,1,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,,0,Transient,123,0,0,Check-Out,
Resort Hotel,0,8,2015,July,28,11,2,1,2,0,0,BB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,,0,Transient,131,0,0,Check-Out,
Resort Hotel,0,36,2015,July,28,11,2,5,2,0,0,BB,NGN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,,0,Transient,104.68,1,0,Check-Out,
Resort Hotel,0,40,2015,July,28,11,2,5,2,0,0,HB,NGN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,,0,Transient,166,0,0,Check-Out,
